id,meter_id,units,voltage,temperature,power_factor,load_kw,frequency_hz,date,hour,day_of_week,is_weekend,voltage_status,voltage_flag,pf_issue,high_temp,load_intensity
2249,MTR0000271,39.604,214.65,26.0,0.938,3.067,50.037,2025-09-25 05:23:52.754138,5,3,0,normal,1,0,0,12.912902142477526
2250,MTR0000275,18.004,245.91,33.91,0.96,9.014,50.247,2025-04-22 15:37:03.467843,15,1,0,normal,1,0,0,1.9973352592242524
2251,MTR0000860,20.838,214.4,24.48,0.973,0.544,50.002,2025-01-05 01:54:26.361119,1,6,1,normal,1,0,0,38.30444293303432
2252,MTR0000730,28.855,220.59,38.81,0.949,1.389,49.862,2025-01-16 13:39:26.752876,13,3,0,normal,1,0,0,20.773788525640562
2253,MTR0000255,24.785,211.21,38.71,0.751,6.876,50.139,2025-10-05 11:18:59.271884,11,6,1,normal,1,1,0,3.604561366257466
2254,MTR0000643,21.341,245.26,38.36,0.907,3.142,49.739,2025-10-18 03:03:44.299989,3,5,1,normal,1,0,0,6.7921489747009085
2255,MTR0000693,3.87,238.73,30.83,0.816,1.783,49.746,2025-03-04 12:00:04.572547,12,1,0,normal,1,1,0,2.1704869854908275
2256,MTR0000644,7.379,231.04,37.6,0.994,4.347,50.432,2025-03-03 14:04:05.373604,14,0,0,normal,1,0,0,1.6974886186137137
2257,MTR0000385,2.514,224.2,32.61,0.815,9.353,49.527,2025-10-27 16:06:24.386876,16,0,0,normal,1,1,0,0.2687904749380146
2258,MTR0000634,27.932,215.38,23.99,0.835,6.573,50.257,2025-08-10 14:01:45.237038,14,6,1,normal,1,1,0,4.249499087936881
2259,MTR0000945,5.624,231.02,25.46,0.769,0.07,50.484,2024-12-24 19:27:42.027233,19,1,0,normal,1,1,0,80.33138123125266
2260,MTR0000363,44.225,234.89,20.52,0.97,5.324,49.584,2025-10-29 17:43:06.143348,17,2,0,normal,1,0,0,8.306708665085154
2261,MTR0000689,44.679,232.22,21.0,0.859,5.346,50.301,2025-03-25 10:18:30.027476,10,1,0,normal,1,0,0,8.357447891043975
2262,MTR0000866,44.82,216.48,39.16,0.829,4.804,50.247,2025-08-13 20:06:16.987268,20,2,0,normal,1,1,0,9.329705808272672
2263,MTR0000389,27.39,226.3,25.97,0.796,1.153,50.077,2025-06-20 19:22:45.282907,19,4,0,normal,1,1,0,23.755214612188965
2264,MTR0000765,41.683,214.98,32.19,0.899,6.86,50.186,2025-09-26 19:49:16.544311,19,4,0,normal,1,0,0,6.076230209576954
2265,MTR0000725,0.528,241.88,22.37,0.85,5.15,50.15,2024-11-20 11:51:18.692243,11,2,0,normal,1,0,0,0.10252407276879075
2266,MTR0000957,44.117,229.83,29.16,0.96,2.707,49.625,2025-02-19 20:44:39.589390,20,2,0,normal,1,0,0,16.297316965951364
2267,MTR0000029,7.72,222.19,22.74,0.981,2.325,49.774,2025-11-13 16:07:30.753725,16,3,0,normal,1,0,0,3.3204158261684893
2268,MTR0000809,8.044,236.95,24.09,0.998,3.66,50.153,2025-07-14 04:28:07.189222,4,0,0,normal,1,0,0,2.1978082027098287
2269,MTR0000739,33.863,219.94,24.38,0.898,1.148,49.798,2025-05-07 21:18:19.651831,21,2,0,normal,1,0,0,29.49712981594237
2270,MTR0000978,12.726,233.52,31.21,0.977,5.052,50.158,2025-07-01 18:27:25.788126,18,1,0,normal,1,0,0,2.5189973891579793
2271,MTR0000067,27.955,249.07,37.79,0.759,0.766,50.472,2025-09-19 17:57:20.079247,17,4,0,normal,1,1,0,36.49430164097075
2272,MTR0000427,7.782,248.73,27.28,0.993,6.436,50.318,2025-02-17 22:56:11.644267,22,0,0,normal,1,0,0,1.2091342306801887
2273,MTR0000316,46.97,215.6,36.87,0.881,5.082,50.124,2025-04-13 13:02:13.806880,13,6,1,normal,1,0,0,9.242406055871594
2274,MTR0000716,26.741,222.21,20.02,0.866,9.402,49.837,2025-03-04 04:41:32.061133,4,1,0,normal,1,0,0,2.844179063838477
2275,MTR0000947,35.662,231.79,36.59,0.753,3.226,49.831,2025-01-21 21:10:15.474085,21,1,0,normal,1,1,0,11.054522459632796
2276,MTR0000530,9.122,248.9,35.84,0.951,1.003,50.326,2024-11-22 01:03:19.142865,1,4,0,normal,1,0,0,9.094625178213578
2277,MTR0000904,22.262,221.8,20.7,0.919,9.489,49.665,2024-12-06 21:06:50.923785,21,4,0,normal,1,0,0,2.346082468034073
2278,MTR0000611,1.808,219.24,31.85,0.997,7.776,50.294,2024-11-28 12:23:10.106366,12,3,0,normal,1,0,0,0.23250998905608405
2279,MTR0000848,23.125,228.66,37.13,0.871,5.386,49.952,2025-06-13 12:05:32.766203,12,4,0,normal,1,0,0,4.293530832657199
2281,MTR0000391,44.815,247.79,33.92,0.923,9.386,50.023,2025-03-31 13:55:37.990565,13,0,0,normal,1,0,0,4.774659306776789
2282,MTR0000562,26.81,224.99,36.45,0.842,4.421,49.783,2025-07-06 14:12:08.827287,14,6,1,normal,1,1,0,6.064225143123404
2283,MTR0000645,10.198,227.19,20.69,0.989,1.546,49.571,2025-05-28 09:53:04.080546,9,2,0,normal,1,0,0,6.596335081920556
2284,MTR0000440,39.136,218.88,21.99,0.871,9.991,49.825,2025-03-11 15:58:09.140831,15,1,0,normal,1,0,0,3.917121492221508
2285,MTR0000880,47.611,235.18,20.85,0.991,7.262,50.39,2025-10-04 15:02:46.764128,15,5,1,normal,1,0,0,6.556173841677443
2286,MTR0000133,46.801,233.71,29.1,0.963,2.028,50.012,2025-10-25 18:08:07.184388,18,5,1,normal,1,0,0,23.07730238016578
2287,MTR0000787,16.021,213.23,31.81,0.935,3.236,50.225,2025-06-18 02:05:58.396419,2,2,0,normal,1,0,0,4.950849966471055
2288,MTR0000456,4.943,210.73,30.74,0.871,5.339,50.233,2024-11-25 00:12:01.948575,0,0,0,normal,1,0,0,0.9258270728093785
2289,MTR0000655,30.439,216.92,38.38,0.796,7.967,49.907,2025-03-25 21:26:49.335329,21,1,0,normal,1,1,0,3.820630324299832
2290,MTR0000147,45.742,249.34,37.91,0.962,1.167,50.284,2025-05-29 18:20:21.339362,18,3,0,normal,1,0,0,39.1958937798305
2291,MTR0000841,25.15,238.65,39.51,0.856,0.268,50.487,2025-03-16 13:44:44.149353,13,6,1,normal,1,0,0,93.83978209768291
2292,MTR0000107,45.571,211.9,28.87,0.784,2.657,50.35,2025-06-21 05:13:44.341936,5,5,1,normal,1,1,0,17.15123390578131
2293,MTR0000997,24.181,214.29,23.39,0.849,4.782,50.392,2025-07-19 01:57:24.084717,1,5,1,normal,1,1,0,5.056660274654383
2294,MTR0000977,29.074,216.87,29.35,0.853,7.588,50.136,2025-04-12 02:07:57.813914,2,5,1,normal,1,0,0,3.831571123390718
2295,MTR0000749,46.05,247.94,28.17,0.951,9.989,49.539,2025-07-20 07:38:21.011282,7,6,1,normal,1,0,0,4.610066463042884
2296,MTR0000501,23.631,216.89,35.15,0.912,0.862,50.112,2025-09-16 18:03:45.373200,18,1,0,normal,1,0,0,27.413835106321276
2297,MTR0000096,1.692,214.85,21.56,0.955,6.693,49.954,2024-12-13 09:47:01.945100,9,4,0,normal,1,0,0,0.25280105662474733
2298,MTR0000005,22.285,223.47,38.11,0.816,7.294,49.96,2025-10-05 04:18:40.307808,4,6,1,normal,1,1,0,3.055246702431173
2299,MTR0000596,4.83,244.21,39.18,0.837,3.187,50.008,2024-12-08 03:39:09.892708,3,6,1,normal,1,1,0,1.515527092792304
2300,MTR0000756,13.396,210.75,30.07,0.782,0.709,49.837,2025-04-13 21:50:05.319076,21,6,1,normal,1,1,0,18.893950720018058
2301,MTR0000232,47.826,220.55,38.7,0.929,6.856,49.761,2025-10-03 05:05:29.071991,5,4,0,normal,1,0,0,6.975777456567305
2302,MTR0000101,29.2,236.7,23.29,0.813,8.49,49.973,2025-05-30 23:30:55.760373,23,4,0,normal,1,1,0,3.4393363494271503
2303,MTR0000862,32.413,234.26,24.5,0.965,4.484,49.825,2025-10-21 06:31:49.473007,6,1,0,normal,1,0,0,7.228574423339823
2304,MTR0000917,42.235,224.2,20.62,0.803,5.183,50.106,2025-02-26 16:04:45.197938,16,2,0,normal,1,1,0,8.148739824927986
2305,MTR0000144,5.338,230.2,27.74,0.826,2.0,49.979,2025-08-21 14:51:49.012121,14,3,0,normal,1,1,0,2.6689866550667247
2306,MTR0000749,10.59,224.01,23.07,0.884,8.731,49.955,2025-01-02 08:25:28.336367,8,3,0,normal,1,0,0,1.2129180930957588
2307,MTR0000947,35.279,245.42,28.84,0.795,3.177,50.486,2025-08-11 14:15:31.875516,14,0,0,normal,1,1,0,11.104466148989145
2308,MTR0000061,41.908,216.95,30.62,0.918,6.836,50.182,2025-06-02 01:28:18.151803,1,0,0,normal,1,0,0,6.130476696201439
2309,MTR0000761,19.518,229.24,35.76,0.846,5.699,49.806,2024-11-19 17:29:34.899598,17,1,0,normal,1,1,0,3.4248053609311095
2310,MTR0000454,9.61,229.8,34.87,0.962,1.854,49.896,2025-03-09 23:27:05.900636,23,6,1,normal,1,0,0,5.183359313056563
2311,MTR0000062,4.629,232.7,26.33,0.955,6.794,50.39,2024-12-02 03:10:01.342326,3,0,0,normal,1,0,0,0.6813354705100523
2312,MTR0000083,34.786,231.07,35.0,0.889,0.125,50.281,2025-10-26 19:55:20.040879,19,6,1,normal,1,0,0,278.2657387409007
2313,MTR0000319,10.298,246.84,29.58,0.898,6.48,49.574,2025-05-31 11:12:32.922250,11,5,1,normal,1,0,0,1.5891950784026567
2314,MTR0000805,4.595,210.19,35.66,0.896,0.387,50.309,2025-03-18 04:51:59.588085,4,1,0,normal,1,0,0,11.873078215033201
2315,MTR0000968,35.64,228.1,31.28,0.878,9.58,50.258,2025-03-24 02:33:54.164562,2,0,0,normal,1,0,0,3.7202466385734465
2316,MTR0000338,36.568,210.45,27.29,0.871,4.403,49.991,2024-12-19 13:59:55.406230,13,3,0,normal,1,0,0,8.305227560237203
2317,MTR0000012,21.343,218.22,21.57,0.876,8.742,49.752,2025-03-10 19:10:51.006954,19,0,0,normal,1,0,0,2.4414293737938983
2318,MTR0000651,25.481,233.16,20.72,0.88,3.061,50.183,2024-12-29 13:46:14.802572,13,6,1,normal,1,0,0,8.3243765946534
2319,MTR0000266,1.696,241.06,27.21,0.777,1.024,49.875,2025-08-12 03:36:31.933615,3,1,0,normal,1,1,0,1.6562338258415443
2320,MTR0000106,7.993,241.55,20.32,0.908,1.532,50.287,2025-04-20 20:34:54.264268,20,6,1,normal,1,0,0,5.217328868610518
2321,MTR0000778,19.13,228.56,23.18,0.787,8.556,50.294,2025-05-20 09:22:02.290355,9,1,0,normal,1,1,0,2.2358552643112857
2322,MTR0000507,32.073,222.31,31.05,0.879,4.389,50.299,2025-03-25 03:42:47.481137,3,1,0,normal,1,0,0,7.307570499953293
2323,MTR0000074,20.546,242.07,25.14,0.917,9.472,50.196,2025-06-07 13:22:30.744052,13,5,1,normal,1,0,0,2.169127777525573
2324,MTR0000241,49.811,233.69,29.2,0.825,9.39,49.553,2025-09-01 19:37:16.857337,19,0,0,normal,1,1,0,5.304680186709066
2325,MTR0000376,29.706,212.67,21.68,0.854,1.126,49.627,2025-10-23 00:45:55.770635,0,3,0,normal,1,0,0,26.381648475590804
2326,MTR0000722,12.154,237.57,32.04,0.763,8.729,50.224,2025-11-18 04:32:13.435544,4,1,0,normal,1,1,0,1.3923686649459677
2327,MTR0000844,45.479,249.95,36.98,0.843,3.582,49.664,2025-08-06 01:31:28.860045,1,2,0,normal,1,1,0,12.696502801499717
2328,MTR0000157,19.154,215.68,26.44,0.917,8.37,50.35,2025-07-17 16:46:00.670715,16,3,0,normal,1,0,0,2.2884082575767537
2329,MTR0000022,43.075,236.64,32.41,0.907,9.567,49.704,2025-08-08 16:46:09.703112,16,4,0,normal,1,0,0,4.502451654174084
2330,MTR0000320,8.207,225.03,37.1,0.773,5.009,49.86,2025-05-23 05:48:47.815715,5,4,0,normal,1,1,0,1.638447517573333
2331,MTR0000045,15.619,213.37,22.36,0.898,8.311,50.076,2025-04-05 16:52:13.912703,16,5,1,normal,1,0,0,1.8793143071660365
2332,MTR0000629,5.4,245.58,20.42,0.937,2.524,49.501,2025-06-30 09:21:36.326890,9,0,0,normal,1,0,0,2.13945269630469
2333,MTR0000651,22.506,233.34,34.23,0.996,5.6,49.558,2025-03-11 09:52:20.292271,9,1,0,normal,1,0,0,4.0189213947832245
2334,MTR0000697,36.428,214.46,22.63,0.81,2.56,50.138,2025-03-30 14:29:44.943705,14,6,1,normal,1,1,0,14.229631915500327
2335,MTR0000418,1.442,230.84,38.91,0.834,8.544,49.792,2025-09-06 22:00:00.585545,22,5,1,normal,1,1,0,0.1687732107055118
2336,MTR0000256,25.332,232.63,20.89,0.766,6.468,49.551,2025-04-22 08:34:41.707870,8,1,0,normal,1,1,0,3.9165060041651145
2337,MTR0000148,37.038,231.76,31.88,0.836,3.011,49.91,2025-02-26 21:35:38.393365,21,2,0,normal,1,1,0,12.300855858997478
2338,MTR0000488,35.233,222.26,37.53,0.969,3.989,50.18,2025-03-02 09:12:18.112171,9,6,1,normal,1,0,0,8.832517341395484
2339,MTR0000183,27.237,234.09,34.21,0.887,4.342,49.64,2025-01-28 11:04:53.596928,11,1,0,normal,1,0,0,6.272901260015524
2340,MTR0000582,32.801,241.12,25.26,0.92,2.164,50.418,2025-06-24 16:35:41.348892,16,1,0,normal,1,0,0,15.157508514285977
2341,MTR0000400,23.569,224.12,23.41,0.764,8.103,49.927,2025-01-22 10:58:01.014664,10,2,0,normal,1,1,0,2.9086722094629036
2342,MTR0000784,22.584,229.67,36.57,0.888,1.245,49.537,2025-06-12 16:21:45.649812,16,3,0,normal,1,0,0,18.139613336439062
2343,MTR0000201,31.612,218.43,29.83,0.887,6.372,49.501,2025-06-16 16:34:04.924260,16,0,0,normal,1,0,0,4.961071938054084
2344,MTR0000811,5.651,239.25,22.25,0.821,8.336,50.043,2025-06-07 16:15:38.819361,16,5,1,normal,1,1,0,0.6779022577947963
2345,MTR0000807,0.15,230.22,25.22,0.757,0.085,50.326,2025-02-23 19:25:50.520807,19,6,1,normal,1,1,0,1.7644982943183154
2346,MTR0000882,8.694,214.9,34.26,0.971,6.113,50.106,2025-10-16 01:07:13.366411,1,3,0,normal,1,0,0,1.4222126252042775
2347,MTR0000015,35.214,212.78,26.36,0.8,8.183,50.406,2024-12-27 11:58:54.278824,11,4,0,normal,1,1,0,4.3033064850220155
2348,MTR0000948,6.336,221.21,28.06,0.993,0.431,49.858,2025-03-22 10:30:12.273302,10,5,1,normal,1,0,0,14.700354980162874
2349,MTR0000347,29.604,248.91,36.86,0.954,5.632,50.133,2025-06-01 14:02:49.577583,14,6,1,normal,1,0,0,5.256382712388651
2350,MTR0000751,33.732,231.57,39.78,0.985,8.307,50.029,2025-09-03 20:29:05.033378,20,2,0,normal,1,0,0,4.060666834396492
2351,MTR0000468,5.956,210.01,21.56,0.993,8.281,50.178,2025-11-05 05:35:11.235089,5,2,0,normal,1,0,0,0.719235938611353
2352,MTR0000561,28.59,236.68,24.3,0.997,4.87,49.592,2025-06-08 17:13:53.635007,17,6,1,normal,1,0,0,5.870624495637586
2353,MTR0000834,5.665,232.12,31.29,0.802,2.947,49.955,2025-07-22 19:10:50.338800,19,1,0,normal,1,1,0,1.9222873352991676
2354,MTR0000628,22.816,215.88,25.8,0.825,5.141,49.797,2024-12-26 06:48:17.907546,6,3,0,normal,1,1,0,4.438038439917448
2355,MTR0000938,30.77,232.13,29.49,0.799,1.419,49.796,2025-07-29 08:38:02.117139,8,1,0,normal,1,1,0,21.684131894771706
2356,MTR0000582,35.776,245.63,33.15,0.908,9.664,49.552,2025-05-03 21:43:58.821064,21,5,1,normal,1,0,0,3.7019829242726368
2357,MTR0000725,19.341,248.74,20.96,0.897,1.935,50.094,2025-06-02 09:09:43.270161,9,0,0,normal,1,0,0,9.99529718192671
2358,MTR0000860,44.862,219.11,39.89,0.949,6.781,50.136,2025-02-12 12:16:03.095782,12,2,0,normal,1,0,0,6.615828615501232
2359,MTR0000834,43.927,236.27,29.75,0.827,7.173,49.626,2025-03-10 08:20:08.358984,8,0,0,normal,1,1,0,6.123928448447723
2360,MTR0000210,47.767,228.98,31.11,0.933,0.053,49.521,2024-12-16 02:29:39.790773,2,0,0,normal,1,0,0,901.0941331824184
2361,MTR0000360,14.613,210.56,29.98,0.798,3.699,50.302,2025-05-26 00:57:39.292840,0,0,0,normal,1,1,0,3.950516489547203
2362,MTR0000286,4.813,210.01,38.96,0.936,2.909,50.165,2025-07-30 18:19:39.434521,18,2,0,normal,1,0,0,1.6545147661919346
2363,MTR0000865,19.948,214.37,31.32,0.981,4.88,50.239,2025-02-18 10:02:23.630199,10,1,0,normal,1,0,0,4.087696541605448
2364,MTR0000239,34.316,244.31,35.44,0.809,8.947,49.6,2025-01-12 12:36:29.587729,12,6,1,normal,1,1,0,3.8354712915264435
2365,MTR0000841,36.731,214.99,31.7,0.812,6.839,49.6,2025-09-14 12:30:26.348133,12,6,1,normal,1,1,0,5.370806593351962
2366,MTR0000483,20.993,233.9,30.05,0.89,9.971,50.06,2025-06-14 03:21:42.855026,3,5,1,normal,1,0,0,2.1054035649347456
2367,MTR0000444,18.259,213.78,25.14,0.826,0.874,49.842,2025-10-03 15:05:42.420836,15,4,0,normal,1,1,0,20.89106531961877
2368,MTR0000256,9.793,219.61,32.15,0.987,7.425,49.603,2024-11-30 01:01:31.000713,1,5,1,normal,1,0,0,1.3189207825982725
2369,MTR0000303,47.372,211.5,21.65,0.987,9.757,50.467,2025-03-20 03:23:32.539418,3,3,0,normal,1,0,0,4.855175919672113
2370,MTR0000186,2.481,228.26,27.08,0.826,9.184,50.221,2025-09-23 16:30:52.254050,16,1,0,normal,1,1,0,0.27014343407727126
2371,MTR0000824,15.837,221.13,31.4,0.888,4.69,50.156,2025-01-08 19:36:10.693211,19,2,0,normal,1,0,0,3.3767518619363286
2372,MTR0000845,27.494,226.94,35.8,0.852,6.553,49.717,2024-12-03 17:17:41.658857,17,1,0,normal,1,0,0,4.195629184145912
2373,MTR0000601,20.079,216.99,34.21,0.999,8.961,50.074,2025-10-27 17:53:43.264249,17,0,0,normal,1,0,0,2.240707241706013
2374,MTR0000659,21.921,243.99,29.13,0.83,9.953,49.966,2024-12-10 13:19:11.788571,13,1,0,normal,1,1,0,2.2024493093044217
2375,MTR0000977,25.523,233.52,20.67,0.865,0.853,50.454,2025-06-14 00:15:40.570266,0,5,1,normal,1,0,0,29.921102917902488
2376,MTR0000278,49.769,232.16,21.06,0.836,8.225,50.438,2025-09-10 03:07:39.951929,3,2,0,normal,1,1,0,6.050934892480374
2377,MTR0000151,29.656,216.59,27.16,0.907,9.62,49.835,2025-06-26 21:51:25.771306,21,3,0,normal,1,0,0,3.0827410782317277
2378,MTR0000799,8.354,218.06,23.68,0.892,5.331,50.308,2025-07-03 20:24:38.302314,20,3,0,normal,1,0,0,1.5670576494885582
2379,MTR0000501,11.612,221.39,22.21,0.925,6.153,50.434,2025-03-19 20:45:55.858861,20,2,0,normal,1,0,0,1.8872064241728848
2380,MTR0000598,14.932,240.0,34.69,0.849,7.779,49.727,2025-10-19 02:32:32.197406,2,6,1,normal,1,1,0,1.9195244639099323
2381,MTR0000706,38.072,211.92,24.61,0.925,4.281,49.647,2025-05-10 22:31:58.384967,22,5,1,normal,1,0,0,8.89322846711407
2382,MTR0000766,13.86,247.88,31.49,0.778,3.78,50.376,2025-05-08 03:19:17.956094,3,3,0,normal,1,1,0,3.6666569665159616
2383,MTR0000210,43.494,216.94,30.74,0.775,0.488,49.941,2025-01-02 23:42:11.872096,23,3,0,normal,1,1,0,89.12522284379419
2384,MTR0000366,9.591,214.21,22.77,0.95,5.882,49.837,2025-09-19 14:24:40.390593,14,4,0,normal,1,0,0,1.6305650619431113
2385,MTR0000421,16.425,216.87,30.17,0.751,1.985,50.279,2025-04-19 07:23:51.662912,7,5,1,normal,1,1,0,8.274517508727916
2386,MTR0000227,25.013,228.47,31.63,0.859,2.746,50.492,2025-01-08 05:50:25.020683,5,2,0,normal,1,0,0,9.108852480508084
2387,MTR0000475,16.745,249.66,38.35,0.818,0.491,49.773,2025-10-13 19:28:20.953853,19,0,0,normal,1,1,0,34.103175088083745
2388,MTR0000292,42.249,227.19,26.68,0.777,0.49,50.14,2025-10-27 07:18:44.565712,7,0,0,normal,1,1,0,86.22068937368626
2389,MTR0000087,46.891,243.27,31.31,0.915,2.609,49.557,2025-11-18 22:57:58.794885,22,1,0,normal,1,0,0,17.972717620860017
2390,MTR0000103,35.826,238.25,30.15,0.829,3.53,50.37,2024-11-29 21:41:34.533960,21,4,0,normal,1,1,0,10.148979747932726
2391,MTR0000048,9.095,237.74,24.35,0.832,0.014,50.269,2025-08-28 07:07:41.212454,7,3,0,normal,1,1,0,649.1791577444683
2392,MTR0000035,1.684,219.57,37.89,0.9,1.213,49.754,2025-06-08 17:30:47.057450,17,6,1,normal,1,0,0,1.3882820421925621
2393,MTR0000268,31.91,215.8,38.51,0.952,4.313,49.952,2025-04-21 16:04:51.816089,16,0,0,normal,1,0,0,7.398545331450658
2394,MTR0000750,16.513,245.41,21.86,0.959,6.833,50.481,2025-10-13 12:45:21.815404,12,0,0,normal,1,0,0,2.4166509342149363
2395,MTR0000651,42.235,247.2,39.6,0.829,2.673,49.746,2025-05-24 13:29:50.211573,13,5,1,normal,1,1,0,15.800539466743484
2396,MTR0000457,41.766,242.49,38.97,0.963,6.907,49.751,2024-12-15 04:27:07.220765,4,6,1,normal,1,0,0,6.046900178224731
2397,MTR0000988,23.43,244.97,36.99,0.918,2.12,49.617,2024-11-22 07:34:05.771029,7,4,0,normal,1,0,0,11.051834661157258
2398,MTR0000426,20.063,214.79,27.7,0.783,1.514,50.372,2025-07-24 11:35:38.432718,11,3,0,normal,1,1,0,13.251563728112759
2399,MTR0000943,13.07,238.85,33.43,0.856,3.876,49.784,2025-06-21 19:29:05.195987,19,5,1,normal,1,0,0,3.3720243239826524
2400,MTR0000911,8.789,224.59,35.61,0.942,1.824,50.38,2025-03-29 04:37:29.342914,4,5,1,normal,1,0,0,4.818504284515983
2401,MTR0000610,17.71,222.1,31.11,0.888,0.244,49.514,2025-07-20 11:17:54.044566,11,6,1,normal,1,0,0,72.57899266423507
2402,MTR0000114,28.84,227.26,36.92,0.95,4.435,50.355,2024-11-21 07:36:02.644486,7,3,0,normal,1,0,0,6.50280382682339
2403,MTR0000152,35.33,246.1,20.29,0.858,9.771,50.057,2025-05-08 07:21:50.452759,7,3,0,normal,1,0,0,3.615798162114254
2404,MTR0000811,34.163,235.32,22.72,0.751,3.9,50.317,2025-10-31 07:53:49.553412,7,4,0,normal,1,1,0,8.759721128920182
2405,MTR0000714,24.267,241.31,23.88,0.799,8.642,49.882,2025-09-07 16:58:30.983024,16,6,1,normal,1,1,0,2.8080272992046993
2406,MTR0000717,45.215,226.29,34.12,0.941,1.58,50.473,2025-06-12 06:35:25.835906,6,3,0,normal,1,0,0,28.616907487927293
2407,MTR0000864,26.049,236.02,26.69,0.85,9.224,49.671,2025-01-18 15:53:15.700828,15,5,1,normal,1,0,0,2.824042905417492
2408,MTR0000098,8.121,235.65,25.03,0.842,3.634,49.985,2025-04-09 15:25:59.052758,15,2,0,normal,1,1,0,2.2347214234413224
2409,MTR0000092,16.76,237.18,30.77,0.967,2.559,50.17,2025-03-12 11:48:37.418754,11,2,0,normal,1,0,0,6.549407778789454
2410,MTR0000133,8.86,242.23,33.07,0.877,9.756,49.621,2025-10-18 02:53:46.794247,2,5,1,normal,1,0,0,0.9081581507194026
2411,MTR0000517,34.512,219.02,27.95,0.965,6.674,50.067,2025-03-22 20:52:51.458061,20,5,1,normal,1,0,0,5.171104028912153
2412,MTR0000638,29.417,217.41,22.06,0.953,6.341,50.04,2025-01-04 05:28:20.437541,5,5,1,normal,1,0,0,4.639166315776194
2413,MTR0000259,19.44,229.36,38.29,0.99,7.746,50.088,2025-05-29 07:51:43.232960,7,3,0,normal,1,0,0,2.509679176763263
2414,MTR0000871,25.269,219.21,35.44,0.929,7.95,49.501,2025-05-14 20:10:33.797327,20,2,0,normal,1,0,0,3.178486567941424
2415,MTR0000507,2.06,221.36,25.32,0.825,3.178,50.112,2025-05-21 02:56:49.935460,2,2,0,normal,1,1,0,0.6482043794701716
2416,MTR0000879,13.314,230.95,26.52,0.909,2.387,49.615,2025-05-22 16:40:49.809790,16,3,0,normal,1,0,0,5.577689243027888
2417,MTR0000934,1.965,247.68,38.38,0.848,6.085,49.874,2024-12-13 02:31:54.571560,2,4,0,normal,1,1,0,0.32292469527576784
2418,MTR0000812,5.807,245.87,38.45,0.759,3.745,49.522,2025-07-18 15:19:55.613105,15,4,0,normal,1,1,0,1.5505966606230692
2419,MTR0000858,12.731,245.58,28.14,0.85,7.571,50.379,2025-11-01 02:32:19.605891,2,5,1,normal,1,0,0,1.681545791116377
2420,MTR0000648,25.692,245.45,21.12,0.914,6.028,50.443,2024-12-06 09:15:13.841243,9,4,0,normal,1,0,0,4.262103082111676
2421,MTR0000193,42.736,245.33,27.8,0.775,3.292,50.213,2025-10-17 04:23:17.516798,4,4,0,normal,1,1,0,12.981734563382249
2422,MTR0000172,42.851,228.63,35.03,0.817,2.828,50.274,2025-09-29 23:48:01.070652,23,0,0,normal,1,1,0,15.152350946425225
2423,MTR0000534,0.369,221.92,38.15,0.906,7.926,50.381,2025-07-02 16:33:04.340025,16,2,0,normal,1,0,0,0.046555580929118184
2424,MTR0000747,38.086,217.08,26.17,0.951,3.518,49.757,2025-05-26 11:53:16.704716,11,0,0,normal,1,0,0,10.826006748133178
2425,MTR0000339,29.819,213.54,32.55,0.81,7.085,50.042,2025-10-07 11:17:43.639187,11,1,0,normal,1,1,0,4.208744941785545
2426,MTR0000455,18.032,244.52,35.19,0.827,0.294,50.049,2025-03-02 12:06:04.502939,12,6,1,normal,1,1,0,61.33124723648856
2427,MTR0000696,48.863,241.31,32.01,0.887,6.631,50.267,2025-02-18 18:46:45.554780,18,1,0,normal,1,0,0,7.368862360334248
2428,MTR0000035,18.894,246.0,24.73,0.963,7.368,50.051,2025-07-07 13:48:39.608189,13,0,0,normal,1,0,0,2.564328767197656
2429,MTR0000901,46.719,211.94,31.57,0.895,2.01,50.299,2025-10-31 03:09:13.683030,3,4,0,normal,1,0,0,23.24316794443809
2430,MTR0000230,41.569,212.3,28.07,0.811,8.557,50.167,2025-01-24 19:27:47.000474,19,4,0,normal,1,1,0,4.85788844467869
2431,MTR0000969,48.716,242.59,30.98,0.865,1.416,49.781,2025-07-27 00:45:15.241749,0,6,1,normal,1,0,0,34.40371183819323
2432,MTR0000928,13.403,233.08,33.59,0.787,5.31,49.775,2025-07-04 11:36:51.018089,11,4,0,normal,1,1,0,2.524100707908272
2433,MTR0000147,15.661,247.98,32.66,0.896,5.394,50.136,2025-04-19 01:12:42.866060,1,5,1,normal,1,0,0,2.9034058149688264
2434,MTR0000141,3.631,249.01,38.76,0.811,2.053,49.892,2025-03-09 14:54:25.776680,14,6,1,normal,1,1,0,1.7686226564897394
2435,MTR0000253,30.791,216.01,27.05,0.949,1.809,50.092,2025-10-26 18:09:39.391185,18,6,1,normal,1,0,0,17.02091199053626
2436,MTR0000733,7.022,245.17,25.68,0.932,9.194,49.824,2025-09-08 04:57:59.155514,4,0,0,normal,1,0,0,0.7637581425297558
2437,MTR0000848,43.4,227.89,37.59,0.842,6.014,50.106,2025-10-14 16:44:36.780896,16,1,0,normal,1,1,0,7.2164828458881844
2438,MTR0000924,32.731,248.38,30.41,0.904,2.276,50.416,2025-09-28 13:57:22.775617,13,6,1,normal,1,0,0,14.38086827386523
